1,normal,33.66788,-117.912137,1
2,normal,33.667901,-117.912137,0
3,normal,33.667922,-117.912137,1
4,normal,33.667943,-117.912137,0
5,normal,33.667964,-117.912137,1
6,normal,33.667985,-117.912137,0
7,normal,33.668006,-117.912137,1
8,normal,33.668027,-117.912137,0
9,normal,33.668048,-117.912137,1
10,normal,33.66788,-117.911984,0
11,normal,33.667901,-117.911984,1
12,normal,33.667922,-117.911984,0
13,normal,33.667943,-117.911984,1
14,normal,33.667964,-117.911984,0
15,normal,33.667985,-117.911984,1
16,normal,33.668006,-117.911984,0
17,normal,33.668027,-117.911984,1
18,normal,33.668048,-117.911984,0
19,normal,33.66788,-117.911941,1
20,normal,33.667901,-117.911941,0
21,normal,33.667922,-117.911941,1
22,normal,33.667943,-117.911941,0
23,normal,33.667964,-117.911941,1
24,normal,33.667985,-117.911941,0
25,normal,33.668006,-117.911941,1
26,normal,33.668027,-117.911941,0
27,normal,33.668048,-117.911941,1
28,normal,33.66788,-117.911802,0
29,normal,33.667901,-117.911802,1
30,normal,33.667922,-117.911802,0
31,normal,33.667943,-117.911802,1
32,normal,33.667964,-117.911802,0
33,normal,33.667985,-117.911802,1
34,normal,33.668006,-117.911802,0
35,normal,33.668027,-117.911802,1
36,normal,33.668048,-117.911802,0
37,normal,33.66788,-117.911729,1
38,normal,33.667901,-117.911729,0
39,normal,33.667922,-117.911729,1
40,normal,33.667943,-117.911729,0
41,normal,33.667964,-117.911729,1
42,normal,33.667985,-117.911729,0
43,normal,33.668006,-117.911729,1
44,normal,33.668027,-117.911729,0
45,normal,33.668048,-117.911729,1
46,normal,33.667716,-117.911562714,0
47,normal,33.667716,-117.911538429,1
48,normal,33.667716,-117.911514143,0
49,normal,33.667716,-117.911489857,1
50,normal,33.667716,-117.911465571,0
51,normal,33.667716,-117.911441286,1
52,normal,33.667716,-117.911417,0
53,normal,33.667716,-117.911392714,1
54,normal,33.667716,-117.911368429,0
55,normal,33.667716,-117.911344143,1
56,normal,33.667716,-117.911319857,0
57,normal,33.667716,-117.911295571,1
58,normal,33.667716,-117.911271286,0
59,normal,33.667716,-117.911247,1
60,normal,33.667716,-117.911222714,0
61,normal,33.667716,-117.911198429,1
62,normal,33.667716,-117.911174143,0
63,normal,33.667716,-117.911149857,1
64,normal,33.667716,-117.911125571,0
65,normal,33.667716,-117.911101286,1
66,normal,33.6676953125,-117.910723,0
67,normal,33.667714625,-117.910723,1
68,normal,33.6677339375,-117.910723,0
69,normal,33.66775325,-117.910723,1
70,normal,33.6677725625,-117.910723,0
71,normal,33.667791875,-117.910723,1
72,normal,33.6678111875,-117.910723,0
