1,normal,33.6686654,-117.915398,1
2,normal,33.6686948,-117.915398,0
3,normal,33.6687242,-117.915398,1
4,normal,33.6687536,-117.915398,0
5,normal,33.6686654,-117.915323,1
6,normal,33.6686948,-117.915323,0
7,normal,33.6687242,-117.915323,1
8,normal,33.6687536,-117.915323,0
9,normal,33.668655125,-117.915179,1
10,normal,33.66867425,-117.915179,0
11,normal,33.668693375,-117.915179,1
12,normal,33.6687125,-117.915179,0
13,normal,33.668731625,-117.915179,1
14,normal,33.66875075,-117.915179,0
15,normal,33.668769875,-117.915179,1
16,normal,33.668789,-117.915179,0
17,normal,33.668808125,-117.915179,1
18,normal,33.66882725,-117.915179,0
19,normal,33.668846375,-117.915179,1
20,normal,33.6688655,-117.915179,0
21,normal,33.668884625,-117.915179,1
22,normal,33.66890375,-117.915179,0
23,normal,33.668922875,-117.915179,1
24,normal,33.668655125,-117.915111,0
25,normal,33.66867425,-117.915111,1
26,normal,33.668693375,-117.915111,0
27,normal,33.6687125,-117.915111,1
28,normal,33.668731625,-117.915111,0
29,normal,33.66875075,-117.915111,1
30,normal,33.668769875,-117.915111,0
31,normal,33.668789,-117.915111,1
32,normal,33.668808125,-117.915111,0
33,normal,33.66882725,-117.915111,1
34,normal,33.668846375,-117.915111,0
35,normal,33.6688655,-117.915111,1
36,normal,33.668884625,-117.915111,0
37,normal,33.66890375,-117.915111,1
38,normal,33.668922875,-117.915111,0
39,normal,33.668657,-117.914983,1
40,normal,33.668678,-117.914983,0
41,normal,33.668699,-117.914983,1
42,normal,33.66872,-117.914983,0
43,normal,33.668741,-117.914983,1
44,normal,33.668762,-117.914983,0
45,normal,33.668783,-117.914983,1
46,normal,33.668804,-117.914983,0
47,normal,33.668825,-117.914983,1
48,normal,33.668846,-117.914983,0
49,normal,33.668867,-117.914983,1
50,normal,33.668888,-117.914983,0
51,normal,33.668909,-117.914983,1
52,normal,33.66893,-117.914983,0
53,normal,33.668951,-117.914983,1
54,normal,33.668972,-117.914983,0
55,normal,33.668993,-117.914983,1
56,normal,33.669014,-117.914983,0
57,normal,33.669035,-117.914983,1
58,normal,33.669056,-117.914983,0
59,normal,33.669077,-117.914983,1
60,normal,33.669098,-117.914983,0
61,normal,33.668657,-117.914926,1
62,normal,33.668678,-117.914926,0
63,normal,33.668699,-117.914926,1
64,normal,33.66872,-117.914926,0
65,normal,33.668741,-117.914926,1
66,normal,33.668762,-117.914926,0
67,normal,33.668783,-117.914926,1
68,normal,33.668804,-117.914926,0
69,normal,33.668825,-117.914926,1
70,normal,33.668846,-117.914926,0
71,normal,33.668867,-117.914926,1
72,normal,33.668888,-117.914926,0
73,normal,33.668909,-117.914926,1
74,normal,33.66893,-117.914926,0
75,normal,33.668951,-117.914926,1
76,normal,33.668972,-117.914926,0
77,normal,33.668993,-117.914926,1
78,normal,33.669014,-117.914926,0
79,normal,33.669035,-117.914926,1
80,normal,33.669056,-117.914926,0
81,normal,33.669077,-117.914926,1
82,normal,33.669098,-117.914926,0
83,normal,33.6686577419,-117.914796,1
84,normal,33.6686794839,-117.914796,0
85,normal,33.6687012258,-117.914796,1
86,normal,33.6687229677,-117.914796,0
87,normal,33.6687447097,-117.914796,1
88,normal,33.6687664516,-117.914796,0
89,normal,33.6687881935,-117.914796,1
90,normal,33.6688099355,-117.914796,0
91,normal,33.6688316774,-117.914796,1
92,normal,33.6688534194,-117.914796,0
93,normal,33.6688751613,-117.914796,1
