1,normal,33.668606,-117.907992,1
2,normal,33.668569,-117.907992,1
3,normal,33.668559,-117.907992,1
4,normal,33.668539,-117.907992,1
5,normal,33.668519,-117.907992,1
6,normal,33.668499,-117.907992,1
7,normal,33.668475,-117.907992,1
8,normal,33.668454,-117.907992,1
9,normal,33.668427,-117.907992,1
10,normal,33.668408,-117.907992,1
11,normal,33.668389,-117.907992,1
12,normal,33.668364,-117.907992,1
13,normal,33.668344,-117.907992,1
14,normal,33.668322,-117.907992,1
15,normal,33.6683,-117.907992,1
16,normal,33.668279,-117.907992,1
17,normal,33.668255,-117.907992,1
18,normal,33.668233,-117.907992,1
19,normal,33.668212,-117.907992,1
20,normal,33.66819,-117.907992,1
21,normal,33.668165,-117.907992,1
22,normal,33.6681,-117.907992,1
23,normal,33.66808,-117.907992,1
24,normal,33.668056,-117.907992,1
25,normal,33.668034,-117.907992,1
26,normal,33.668012,-117.907992,1
27,normal,33.667998,-117.907992,1
28,normal,33.667969,-117.907992,1
29,normal,33.667946,-117.907992,1
30,normal,33.667924,-117.907992,1
31,normal,33.667901,-117.907992,1
32,normal,33.667879,-117.907992,1
33,normal,33.667856,-117.907992,0
34,normal,33.667836,-117.907992,0
35,normal,33.667814,-117.907992,0
36,normal,33.667792,-117.907992,0
37,normal,33.667772,-117.907992,0
38,normal,33.667748,-117.907992,1
39,normal,33.667726,-117.907992,1
40,normal,33.667702,-117.907992,1
41,normal,33.667682,-117.907992,1
42,normal,33.66766,-117.907992,1
43,normal,33.667638,-117.907992,1
44,normal,33.667616,-117.907992,1
45,normal,33.668515,-117.908141,1
46,normal,33.668494,-117.908141,1
47,normal,33.668473,-117.908141,1
48,normal,33.668451,-117.908141,1
49,normal,33.668428,-117.908141,1
50,normal,33.668409,-117.908141,1
51,normal,33.668384,-117.908141,1
52,normal,33.668366,-117.908141,1
53,normal,33.668342,-117.908141,1
54,normal,33.668318,-117.908141,1
55,normal,33.668294,-117.908141,1
56,normal,33.668275,-117.908141,1
57,normal,33.668254,-117.908141,1
58,normal,33.66823,-117.908141,1
59,normal,33.668208,-117.908141,1
60,normal,33.668187,-117.908141,1
61,normal,33.668166,-117.908141,1
62,normal,33.668143,-117.908141,1
63,normal,33.668121,-117.908141,1
64,normal,33.668101,-117.908141,1
65,normal,33.668077,-117.908141,1
66,normal,33.668057,-117.908141,1
67,normal,33.668033,-117.908141,1
68,normal,33.668011,-117.908141,1
69,normal,33.667988,-117.908141,1
70,normal,33.667968,-117.908141,1
71,normal,33.667944,-117.908141,1
72,normal,33.667922,-117.908141,1
73,normal,33.667898,-117.908141,1
74,normal,33.667877,-117.908141,1
75,normal,33.667857,-117.908141,1
76,normal,33.667836,-117.908141,1
77,normal,33.667814,-117.908141,1
78,normal,33.667793,-117.908141,1
79,normal,33.66777,-117.908141,1
80,normal,33.667747,-117.908141,1
81,normal,33.667726,-117.908141,1
82,normal,33.667702,-117.908141,1
83,normal,33.66768,-117.908141,1
84,normal,33.667659,-117.908141,1
85,normal,33.667635,-117.908141,1
86,normal,33.667615,-117.908141,1
87,normal,33.668514,-117.908197,1
88,normal,33.668496,-117.908197,1
89,normal,33.668473,-117.908197,1
90,normal,33.668451,-117.908197,1
91,normal,33.668431,-117.908197,1
92,normal,33.668407,-117.908197,1
93,normal,33.668385,-117.908197,1
