1,normal,33.674428,-117.9132285,1
2,normal,33.674428,-117.913193,0
3,normal,33.674428,-117.9131575,1
4,normal,33.674428,-117.913122,0
5,normal,33.674428,-117.9130865,1
6,normal,33.674428,-117.913051,0
7,normal,33.674428,-117.9130155,1
8,normal,33.674428,-117.91298,0
9,normal,33.674428,-117.9129445,1
10,normal,33.674428,-117.912909,0
11,normal,33.674428,-117.9128735,1
12,normal,33.674428,-117.912838,0
13,normal,33.674428,-117.9128025,1
14,normal,33.674428,-117.912767,0
15,normal,33.674428,-117.9127315,1
16,normal,33.674428,-117.912696,0
17,normal,33.674428,-117.9126605,1
18,normal,33.674428,-117.912625,0
19,normal,33.674428,-117.9125895,1
20,normal,33.674428,-117.912554,0
21,normal,33.674428,-117.9125185,1
22,normal,33.674428,-117.912483,0
23,normal,33.674428,-117.9124475,1
24,normal,33.674428,-117.912412,0
25,normal,33.674428,-117.9123765,1
26,normal,33.674428,-117.912341,0
27,normal,33.674428,-117.9123055,1
28,normal,33.674428,-117.91227,0
29,normal,33.674428,-117.9122345,1
30,normal,33.674428,-117.912199,0
31,normal,33.674428,-117.9121635,1
32,normal,33.674428,-117.912128,0
33,normal,33.674428,-117.9120925,1
34,normal,33.674428,-117.912057,0
35,normal,33.674428,-117.9120215,1
36,normal,33.674428,-117.911986,0
37,normal,33.674428,-117.9119505,1
38,normal,33.674428,-117.911915,0
39,normal,33.674285,-117.913100545,1
40,normal,33.674285,-117.913071091,0
41,normal,33.674285,-117.913041636,1
42,normal,33.674285,-117.913012182,0
43,normal,33.674285,-117.912982727,1
44,normal,33.674285,-117.912953273,0
45,normal,33.674285,-117.912923818,1
46,normal,33.674285,-117.912894364,0
47,normal,33.674285,-117.912864909,1
48,normal,33.674285,-117.912835455,0
49,normal,33.674285,-117.912806,1
50,normal,33.674285,-117.912776545,0
51,normal,33.674285,-117.912747091,1
52,normal,33.674285,-117.912717636,0
53,normal,33.674285,-117.912688182,1
54,normal,33.674285,-117.912658727,0
55,normal,33.674285,-117.912629273,1
56,normal,33.674285,-117.912599818,0
57,normal,33.674285,-117.912570364,1
58,normal,33.674285,-117.912540909,0
59,normal,33.674285,-117.912511455,1
60,normal,33.674285,-117.912482,0
61,normal,33.674285,-117.912452545,1
62,normal,33.674285,-117.912423091,0
63,normal,33.674285,-117.912393636,1
